Bike Name,Total Duration,Avg Duration,Trips,Total Distance,Avg Distance
2567,10258.0,19.102420856610802,537,534.624527139766,0.9955764006327114
2568,9610.0,16.8006993006993,572,557.7308839953821,0.9750539929989197
2569,12529.0,22.136042402826856,566,608.492485530111,1.0750750627740477
2570,11977.0,19.193910256410255,624,668.9813876288213,1.0720855570974699
2571,7220.0,18.753246753246753,385,427.0003016630569,1.1090916926313166
2572,12945.0,22.05281090289608,587,604.7745095760303,1.0302802548143617
2573,8828.0,17.20857699805068,513,525.9938098232999,1.0253290639830408
2574,10541.0,25.64720194647202,411,433.18522653624854,1.0539786533728674
2575,9023.0,22.843037974683543,395,410.328211519662,1.0388055987839544
2576,7436.0,17.537735849056602,424,453.3018831737936,1.0691082150325322
2577,10900.0,18.166666666666668,600,625.0358756736638,1.0417264594561062
2578,8160.0,20.658227848101266,395,422.22058001365787,1.0689128607940706
2579,11216.0,22.522088353413654,498,533.0594187424657,1.070400439241899
2580,10698.0,18.605217391304347,575,577.5515882711113,1.0044375448193241
2583,9687.0,16.701724137931034,580,602.6501453751114,1.0390519747846747
2584,10798.0,18.943859649122807,570,620.1149400235915,1.0879209474098097
2585,12644.0,22.905797101449274,552,592.9639652225417,1.0742100819248943
2586,11086.0,18.69477234401349,593,616.9396844356239,1.040370462791946
2587,9032.0,18.855949895615865,479,519.2784755472544,1.0840886754639967
2588,9079.0,18.681069958847736,486,480.8332773733449,0.9893688834842488
2589,11698.0,20.134251290877796,581,627.8467078954363,1.0806311667735564
2590,11530.0,19.12106135986733,603,643.3336418920899,1.0668882950117577
2591,9492.0,17.943289224952743,529,534.9877344059449,1.0113189686312758
2593,10833.0,21.3248031496063,508,497.3208823745821,0.9789781149105946
2594,8514.0,19.527522935779817,436,446.3015568586692,1.0236274239877734
2595,9851.0,18.042124542124544,546,583.7632478344219,1.0691634575722013
2596,10250.0,16.63961038961039,616,645.232029422692,1.0474545932186559
2597,14283.0,24.045454545454547,594,618.0543075723953,1.0404954672935947
2598,12331.0,23.354166666666668,528,561.1604572058437,1.062803896223189
2599,10520.0,16.751592356687897,628,648.6041431800616,1.0328091451911807
2600,10350.0,18.221830985915492,568,566.4358605088656,0.9972462332902564
2601,11268.0,18.686567164179106,603,628.416989716686,1.0421508950525473
2602,10056.0,21.170526315789473,475,496.098636216435,1.0444181815082842
2603,8575.0,17.535787321063395,489,499.2139218082066,1.020887365660954
2604,9826.0,19.89068825910931,494,529.1773264691868,1.0712091628930906
2605,11149.0,19.838078291814945,562,562.2595140162729,1.0004617687122292
2606,11000.0,21.611001964636543,509,550.2252521724342,1.0809926368810103
2607,10441.0,22.26226012793177,469,497.72056488369196,1.0612378782168272
2608,8631.0,18.09433962264151,477,504.49110675209084,1.0576333474886601
2609,11650.0,18.881685575364667,617,662.5624893682749,1.0738452015693272
2610,13249.0,21.89917355371901,605,618.7079245621794,1.0226577265490568
2611,7992.0,19.68472906403941,406,418.49368593321725,1.030772625451274
2612,10843.0,17.95198675496689,604,625.1012592098923,1.034935859619027
2613,9264.0,18.829268292682926,492,509.86988930130076,1.0363209132140259
2614,9415.0,18.83,500,546.9904370540585,1.093980874108117
2615,13671.0,21.529133858267716,635,651.265119963251,1.0256143621468519
2617,9739.0,17.0859649122807,570,592.9775673525479,1.0403115216711367
