Start Hub,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Latitude,End Longitude,End Date,End Time,Bike Name,Distance [Miles],Duration
Unknown,45.51,-73.57,2018-06-29,2018-06-29 08:57:14.525,Unknown,45.51,-73.57,2018-06-29,2018-06-29 09:01:57.582,4295,0.0,0 days 00:04:43.000000000
Unknown,44.95,-93.22,2018-06-26,2018-06-26 10:59:12.446,Unknown,44.95,-93.22,2018-06-26,2018-06-26 14:34:57.186,3758,0.0,0 days 03:35:44.000000000
Unknown,45.51,-73.57,2018-06-22,2018-06-22 13:36:13.056,Unknown,45.51,-73.57,2018-06-22,2018-06-22 14:00:16.996,4295,0.0,0 days 00:24:03.000000000
Unknown,45.51,-73.57,2018-06-11,2018-06-11 08:23:37.019,Unknown,45.51,-73.57,2018-06-11,2018-06-11 08:26:48.599,4295,0.0,0 days 00:03:11.000000000
Unknown,45.5,-73.57,2018-08-21,2018-08-21 12:11:52.500,Unknown,45.51,-73.57,2018-08-21,2018-08-21 12:20:13.500,4425,0.6906021735660468,0 days 00:08:21.000000000
Unknown,45.5,-73.57,2018-08-20,2018-08-20 12:07:06.500,Unknown,45.51,-73.57,2018-08-20,2018-08-20 12:24:09.500,4425,0.6906021735660468,0 days 00:17:03.000000000
Unknown,44.95,-93.22,2018-08-13,2018-08-13 11:23:24.700,Unknown,44.95,-93.22,2018-08-13,2018-08-13 12:26:25.840,3763,0.0,0 days 01:03:01.000000000
