Bike Name,Total Duration,Avg Duration,Trips,Total Distance,Avg Distance
1,10365.933333333345,18.05911730545879,574,711.9153076800596,1.240270570871184
2,3218.25,23.490875912408757,137,180.13444958514862,1.3148499969718876
3,12451.566666666664,20.547139713971394,606,709.6195554497508,1.1709893654286316
4,12227.033333333336,16.067060884800703,761,924.9444973628683,1.2154329794518637
5,8642.050000000007,13.849439102564114,624,651.5942676997207,1.0442215828521166
7,8439.533333333333,17.545807345807344,481,590.5422363084243,1.2277385370237512
8,10996.816666666662,15.2945989800649,719,866.5448472536071,1.2052084106447944
9,12337.433333333329,17.624904761904755,700,824.357801173472,1.1776540016763886
10,13594.399999999996,16.438210399032645,827,967.1441450023169,1.1694608766654375
11,13036.733333333346,17.13105562855893,761,938.3645477877744,1.2330677369090335
12,6952.1500000000015,17.51171284634761,397,494.05176599783846,1.2444628866444294
13,5038.033333333332,15.501641025641021,325,365.8488412222296,1.125688742222245
14,13715.083333333325,17.516070668369508,783,941.8596330253894,1.202885865932809
15,5548.199999999994,13.36915662650601,415,463.1524639454592,1.116030033603516
16,3304.666666666664,14.368115942028973,230,267.705720909797,1.1639379169991173
17,7201.550000000006,16.517316513761482,436,485.9185820971715,1.1144921607733291
18,3693.0999999999985,15.987445887445881,231,251.8747976826041,1.0903670895350828
19,9975.15,15.465348837209302,645,754.7169116799855,1.1701037390387372
20,4326.916666666665,15.076364692218345,287,330.70434541039157,1.1522799491651274
22,10476.366666666674,19.804095778197873,529,628.6422855836217,1.1883597080975836
23,8263.516666666668,14.703766310794784,562,678.4813611361417,1.2072622084272984
24,7487.550000000006,16.384135667396073,457,539.3307879869907,1.1801548971268943
25,9015.466666666664,16.30283303194695,553,646.0006105490761,1.1681747026203908
26,15946.300000000003,17.0914255091104,933,1065.2016822754397,1.1416952650326255
27,3604.9333333333348,11.858333333333338,304,349.96580488088847,1.1512033055292383
28,8093.399999999995,12.949439999999992,625,721.0323672807294,1.153651787649167
29,10744.766666666666,17.907944444444443,600,730.9179879661127,1.218196646610188
30,15849.166666666677,17.94922612306532,883,1012.2588168566205,1.1463859760550628
31,7925.58333333333,22.262874531835198,356,427.4724972548924,1.2007654417272258
32,4804.166666666667,17.793209876543212,270,317.4215796579973,1.1756354802148048
33,9449.95000000001,19.56511387163563,483,567.6790812285869,1.1753190087548384
34,5655.449999999998,14.50115384615384,390,472.81258522662586,1.2123399621195534
35,8977.266666666663,18.283638832314995,491,583.7409949505537,1.1888818634430829
36,6116.783333333336,16.758310502283113,365,433.03939512374933,1.1864093017089024
37,10576.099999999997,17.309492635024544,611,751.0479794919994,1.2292110957315865
38,14606.799999999992,20.89670958512159,699,831.0301088358216,1.1888842758738507
39,12686.449999999984,15.031338862559224,844,991.6186923481208,1.1749036639195745
40,9789.783333333342,14.923450203252045,656,761.3586208387848,1.1606076537176597
41,8434.049999999994,15.196486486486476,555,667.8568367780953,1.203345651852424
42,9311.666666666668,15.09184224743382,617,768.1118747731273,1.2449138975253278
43,13549.95,16.9374375,800,921.9658929650924,1.1524573662063655
44,12963.683333333323,17.26189525077673,751,870.2009953369715,1.1587230297429714
45,5430.2333333333345,19.746303030303036,275,347.38499749682546,1.263218172715729
46,6871.116666666666,13.909143049932522,494,595.3151347609192,1.205091365912792
47,16062.449999999993,17.10591054313098,939,1118.8579386081642,1.1915420006476722
48,6400.899999999999,13.197731958762883,485,564.00406428096,1.1628949778988866
49,5899.833333333334,18.611461619348056,317,388.25393534244347,1.2247758212695377
50,11171.600000000006,15.602793296089393,716,845.7664847353689,1.1812381071723028
51,8655.6,15.319646017699116,565,664.6429841635484,1.1763592640062803
52,10764.16666666667,15.377380952380957,700,831.1533469187681,1.1873619241696687
53,11794.699999999995,14.615489467162323,807,943.1814918851713,1.1687502997337935
54,7288.85,15.122095435684647,482,574.3947774100621,1.1916904095644443
55,7066.383333333334,14.876596491228073,475,560.7356335199626,1.1804960705683423
56,11371.416666666664,18.889396456256918,602,705.3318806869354,1.171647642337102
57,10647.733333333344,16.90116402116404,630,743.4702552313169,1.1801115162401854
58,15122.766666666672,16.80307407407408,900,1080.8841974806116,1.200982441645124
59,6958.966666666673,15.779969765684065,441,534.6214130312886,1.2122934535856884
60,9964.100000000006,17.298784722222234,576,684.6742940354357,1.1886706493670758
61,9632.583333333325,16.4659544159544,585,672.2069009801871,1.1490716256071576
62,10680.949999999986,15.800221893491104,676,814.5617751027352,1.2049730400928036
63,488.05,14.354411764705883,34,40.93530619713952,1.2039795940335152
64,13584.116666666672,17.618828361435373,771,915.5808462456051,1.1875237953898898
66,13361.516666666672,16.434829848298488,813,953.8518036260261,1.1732494509545217
67,5158.350000000001,17.08062913907285,302,345.2929317854307,1.1433540787597043
68,16420.416666666657,19.295436741088903,851,1039.300930576485,1.2212701886915216
71,5341.350000000004,14.714462809917366,363,413.1157309101114,1.138059864766147
72,5801.933333333329,14.396856906534314,403,503.8236928311847,1.2501828606232872
73,8887.6,19.66283185840708,452,517.2542787432169,1.144367873325701
74,8916.000000000002,15.293310463121786,583,710.1447366894877,1.2180870269116426
76,12266.899999999992,16.712397820163478,734,858.4529563060546,1.1695544363842705
77,15872.100000000013,16.760401267159466,947,1155.5620372212643,1.2202344638028133
79,4652.266666666673,12.851565377532244,362,399.2495035316935,1.1028991810267776
80,13287.083333333328,18.635460495558664,713,853.7285813438492,1.197375289402313
81,8882.849999999999,15.42161458333333,576,647.4385632485654,1.1240252834176483
82,8029.799999999997,15.065290806754216,533,593.3149595167918,1.1131612748907913
