Start Date,Total Duration,Trips,Total Distance,Avg Duration,Avg Distance,events,hum_avg,prec,temp_avg,wind_avg,Daylight,Date,Day,DayOfYear,Week,Month,Year
2017-09-27,102882.48333333348,6670,8231.337577225908,15.424660169915065,1.234083594786493,None,83,0.0,76,9,715.7166666666667,1506470400000000000,3,270,39,9,2017
2017-09-28,96886.4499999996,6679,8061.788583010681,14.506131157358826,1.2070352721980357,None,67,0.0,68,13,712.8833333333333,1506556800000000000,4,271,39,9,2017
2017-09-29,108253.16666666648,6807,8338.693620390635,15.903212379413322,1.2250174262363207,None,62,0.0,60,9,710.05,1506643200000000000,5,272,39,9,2017
2017-09-30,36090.183333333276,2179,2411.295118154645,16.562727550864285,1.1066062956193874,"Rain,Thunderstorm",83,1.55,55,11,707.2166666666667,1506729600000000000,6,273,39,9,2017
2017-10-01,93676.16666666667,4576,5378.176444810375,20.471190268065268,1.1753007965057638,None,60,0.0,57,8,704.3833333333333,1506816000000000000,0,274,39,10,2017
2017-10-02,83739.01666666659,5886,7092.418690085943,14.226812209763267,1.2049640995728752,None,67,0.0,59,9,701.55,1506902400000000000,1,275,40,10,2017
2017-10-03,89034.51666666676,6182,7625.938502239411,14.402218807289998,1.2335714173793935,None,75,0.0,58,9,698.7333333333333,1506988800000000000,2,276,40,10,2017
2017-10-04,95384.33333333315,6277,7647.009590160903,15.195847273113454,1.2182586570273861,None,63,0.0,65,16,695.9,1507075200000000000,3,277,40,10,2017
2017-10-05,91412.30000000016,6269,7633.949444060993,14.58163981496254,1.2177300118138448,None,63,0.0,72,11,693.0833333333334,1507161600000000000,4,278,40,10,2017
2017-10-06,90105.81666666662,6047,7360.745726355315,14.900912298109247,1.2172557840838953,Rain,60,0.01,69,6,690.2666666666667,1507248000000000000,5,279,40,10,2017
2017-10-07,118698.53333333312,4817,5602.060485820117,24.641588817382836,1.1629770574673275,None,81,0.0,68,9,687.45,1507334400000000000,6,280,40,10,2017
2017-10-08,65691.7499999998,3409,3899.7417182957015,19.270093869169784,1.1439547428265477,Rain,88,0.11,72,14,684.65,1507420800000000000,0,281,40,10,2017
2017-10-09,40238.766666666575,2671,2997.510173136043,15.065056782728032,1.1222426705863133,"Fog,Rain",97,0.27,71,11,681.85,1507507200000000000,1,282,41,10,2017
2017-10-10,94829.53333333286,6216,7576.809025743505,15.255716430716355,1.2189203709368572,None,71,0.0,72,11,679.05,1507593600000000000,2,283,41,10,2017
2017-10-11,87502.25000000019,6246,7705.9433029292295,14.009325968619947,1.2337405224030147,None,68,0.01,63,10,676.25,1507680000000000000,3,284,41,10,2017
2017-10-12,80317.26666666662,5902,7222.869617904524,13.608483000112948,1.2238003419018169,Rain,66,0.01,53,14,673.4666666666667,1507766400000000000,4,285,41,10,2017
2017-10-13,94747.116666667,5803,7017.7448371664705,16.32726463323574,1.209330490636993,None,73,0.0,55,10,670.6833333333333,1507852800000000000,5,286,41,10,2017
2017-10-14,65522.93333333326,3568,4161.339096084426,18.36405082212255,1.1662945897097607,"Fog,Rain",89,0.1,61,3,667.9166666666666,1507939200000000000,6,287,41,10,2017
2017-10-15,84082.98333333344,4115,4675.371858124954,20.433288780882975,1.1361778513061858,Fog,84,0.0,67,14,665.15,1508025600000000000,0,288,41,10,2017
2017-10-16,66245.41666666642,5189,6142.5834186802385,12.766509282456433,1.1837701712623316,None,66,0.0,57,14,662.4,1508112000000000000,1,289,42,10,2017
2017-10-17,78234.18333333351,5340,6412.663639354736,14.650596129837735,1.200873340703134,None,53,0.0,49,10,659.65,1508198400000000000,2,290,42,10,2017
2017-10-18,84810.2499999995,6023,7221.614914899285,14.08106425369409,1.1990062950189748,None,51,0.0,60,9,656.9166666666666,1508284800000000000,3,291,42,10,2017
2017-10-19,90476.4666666668,6247,7727.611419965222,14.48318659623288,1.2370115927589598,None,63,0.0,63,13,654.1833333333333,1508371200000000000,4,292,42,10,2017
2017-10-20,102167.53333333283,6456,7808.780010358604,15.825206526228753,1.209538415483055,None,53,0.0,65,12,651.4666666666667,1508457600000000000,5,293,42,10,2017
2017-10-21,144290.68333333402,5937,7362.249500449469,24.303635393857842,1.2400622368956493,None,43,0.0,65,7,648.7666666666667,1508544000000000000,6,294,42,10,2017
2017-10-22,126292.89999999976,5397,6532.080314321078,23.40057439318135,1.210316900930346,None,76,0.0,60,5,646.0833333333334,1508630400000000000,0,295,42,10,2017
2017-10-23,80984.73333333335,5824,7160.066672136206,13.905345695970698,1.2294070522211893,Fog,97,0.0,59,4,643.4,1508716800000000000,1,296,43,10,2017
2017-10-24,71109.20000000007,5404,6393.748642816087,13.158623242042944,1.1831511182117112,Rain,83,0.07,69,19,640.7333333333333,1508803200000000000,2,297,43,10,2017
2017-10-25,36567.79999999997,3047,3525.754132534237,12.00124712832293,1.1571231153706063,"Rain,Thunderstorm",95,1.29,62,9,638.0833333333334,1508889600000000000,3,298,43,10,2017
2017-10-26,41530.066666666615,3589,4222.835099125648,11.57148695086838,1.1766049314922398,Rain,93,0.35,59,10,635.45,1508976000000000000,4,299,43,10,2017
